Subject Activity variable value
14 Sitting StandardDeviationBodyJerkMagnitude -0.981573087222222
14 Standing StandardDeviationBodyJerkMagnitude -0.962741032833333
14 Laying StandardDeviationBodyJerkMagnitude -0.959740488627451
15 Walking StandardDeviationBodyJerkMagnitude -0.357633378703704
15 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.4372253275
15 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.351630000285714
15 Sitting StandardDeviationBodyJerkMagnitude -0.988881930508475
15 Standing StandardDeviationBodyJerkMagnitude -0.948275234150943
15 Laying StandardDeviationBodyJerkMagnitude -0.958224495416667
16 Walking StandardDeviationBodyJerkMagnitude -0.673741136862745
16 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.509896031372549
16 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.470373498510638
16 Sitting StandardDeviationBodyJerkMagnitude -0.982057861449275
16 Standing StandardDeviationBodyJerkMagnitude -0.973926885
16 Laying StandardDeviationBodyJerkMagnitude -0.977509583571429
17 Walking StandardDeviationBodyJerkMagnitude -0.504849290819672
17 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.5244683916875
17 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.393194731747826
17 Sitting StandardDeviationBodyJerkMagnitude -0.99004126046875
17 Standing StandardDeviationBodyJerkMagnitude -0.981791318076923
17 Laying StandardDeviationBodyJerkMagnitude -0.977203498309859
18 Walking StandardDeviationBodyJerkMagnitude -0.734901390178571
18 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.60071129637931
18 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.513947089545455
18 Sitting StandardDeviationBodyJerkMagnitude -0.992575399473684
18 Standing StandardDeviationBodyJerkMagnitude -0.962272711643836
18 Laying StandardDeviationBodyJerkMagnitude -0.993019371692308
19 Walking StandardDeviationBodyJerkMagnitude -0.108388809533846
19 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.4775147465
19 WalkingDownstairs StandardDeviationBodyJerkMagnitude 0.196613286661538
19 Sitting StandardDeviationBodyJerkMagnitude -0.985576048219178
19 Standing StandardDeviationBodyJerkMagnitude -0.946607045616438
19 Laying StandardDeviationBodyJerkMagnitude -0.983944795060241
20 Walking StandardDeviationBodyJerkMagnitude -0.279931528352941
20 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.532021733921569
20 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.253365630644444
20 Sitting StandardDeviationBodyJerkMagnitude -0.978433538484848
20 Standing StandardDeviationBodyJerkMagnitude -0.890525705068493
20 Laying StandardDeviationBodyJerkMagnitude -0.985154588529412
21 Walking StandardDeviationBodyJerkMagnitude -0.491859244230769
21 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.560968048723404
21 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.469790144111111
21 Sitting StandardDeviationBodyJerkMagnitude -0.98955931
21 Standing StandardDeviationBodyJerkMagnitude -0.964530315842697
21 Laying StandardDeviationBodyJerkMagnitude -0.976226919888889
22 Walking StandardDeviationBodyJerkMagnitude -0.374496318695652
22 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.338139776690476
22 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.284532358444444
22 Sitting StandardDeviationBodyJerkMagnitude -0.982373346290323
22 Standing StandardDeviationBodyJerkMagnitude -0.919851782380952
22 Laying StandardDeviationBodyJerkMagnitude -0.958030986944444
23 Walking StandardDeviationBodyJerkMagnitude -0.545051691694915
23 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.590430783921569
23 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.482598325037037
23 Sitting StandardDeviationBodyJerkMagnitude -0.981523241176471
23 Standing StandardDeviationBodyJerkMagnitude -0.941698515588235
23 Laying StandardDeviationBodyJerkMagnitude -0.982665212638889
24 Walking StandardDeviationBodyJerkMagnitude -0.616915839310345
24 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.602945480677966
24 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.484894683818182
24 Sitting StandardDeviationBodyJerkMagnitude -0.988891551764706
24 Standing StandardDeviationBodyJerkMagnitude -0.961885695217391
24 Laying StandardDeviationBodyJerkMagnitude -0.984713284166667
25 Walking StandardDeviationBodyJerkMagnitude -0.406678108108108
25 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.500119831476923
25 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.316252107741379
25 Sitting StandardDeviationBodyJerkMagnitude -0.990550003076923
25 Standing StandardDeviationBodyJerkMagnitude -0.97266417
25 Laying StandardDeviationBodyJerkMagnitude -0.891308069041096
26 Walking StandardDeviationBodyJerkMagnitude -0.532999609491525
26 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.590812298
26 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.3981998635
26 Sitting StandardDeviationBodyJerkMagnitude -0.991318436410256
26 Standing StandardDeviationBodyJerkMagnitude -0.975321645675676
26 Laying StandardDeviationBodyJerkMagnitude -0.990970119605263
27 Walking StandardDeviationBodyJerkMagnitude -0.642349125614035
27 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.574254281745098
27 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.390968436431818
27 Sitting StandardDeviationBodyJerkMagnitude -0.988984618428571
27 Standing StandardDeviationBodyJerkMagnitude -0.970221836375
27 Laying StandardDeviationBodyJerkMagnitude -0.989382328918919
28 Walking StandardDeviationBodyJerkMagnitude -0.545480217777778
28 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.556383410588235
28 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.345453346086957
28 Sitting StandardDeviationBodyJerkMagnitude -0.98161514125
28 Standing StandardDeviationBodyJerkMagnitude -0.886706768227848
28 Laying StandardDeviationBodyJerkMagnitude -0.958092114
29 Walking StandardDeviationBodyJerkMagnitude -0.654313559056604
29 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.350338205020408
29 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.319123137947917
29 Sitting StandardDeviationBodyJerkMagnitude -0.990727755166667
29 Standing StandardDeviationBodyJerkMagnitude -0.979162564923077
29 Laying StandardDeviationBodyJerkMagnitude -0.994652185217391
30 Walking StandardDeviationBodyJerkMagnitude -0.399032346
30 WalkingUpstairs StandardDeviationBodyJerkMagnitude -0.503484236964615
30 WalkingDownstairs StandardDeviationBodyJerkMagnitude -0.278386596338226
30 Sitting StandardDeviationBodyJerkMagnitude -0.988484803225806
30 Standing StandardDeviationBodyJerkMagnitude -0.911718163220339
30 Laying StandardDeviationBodyJerkMagnitude -0.974488400714286
1 Walking StandardDeviationBodyJerkXAxis -0.0335081597884211
1 WalkingUpstairs StandardDeviationBodyJerkXAxis 0.151538905566038
1 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.181414728657143
1 Sitting StandardDeviationBodyJerkXAxis -0.962345042553192
1 Standing StandardDeviationBodyJerkXAxis -0.987107727735849
1 Laying StandardDeviationBodyJerkXAxis -0.9512320494
2 Walking StandardDeviationBodyJerkXAxis -0.533046952542373
2 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.459758488958333
2 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.458732747446809
2 Sitting StandardDeviationBodyJerkXAxis -0.977356188695652
2 Standing StandardDeviationBodyJerkXAxis -0.97103605037037
2 Laying StandardDeviationBodyJerkXAxis -0.981910616458333
3 Walking StandardDeviationBodyJerkXAxis -0.568888673448276
3 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.556045947118644
3 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.553094540204082
3 Sitting StandardDeviationBodyJerkXAxis -0.939609988461538
3 Standing StandardDeviationBodyJerkXAxis -0.923125941147541
3 Laying StandardDeviationBodyJerkXAxis -0.977032495483871
4 Walking StandardDeviationBodyJerkXAxis -0.654657770166667
4 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.489824279230769
4 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.691518367333333
4 Sitting StandardDeviationBodyJerkXAxis -0.954120419
4 Standing StandardDeviationBodyJerkXAxis -0.945825840178571
4 Laying StandardDeviationBodyJerkXAxis -0.956182500185185
5 Walking StandardDeviationBodyJerkXAxis -0.502683380535714
5 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.403486393191489
5 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.431552775319149
5 Sitting StandardDeviationBodyJerkXAxis -0.947571471590909
5 Standing StandardDeviationBodyJerkXAxis -0.931857811428571
5 Laying StandardDeviationBodyJerkXAxis -0.977257800961538
6 Walking StandardDeviationBodyJerkXAxis -0.332008706842105
6 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.31361857145098
6 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.235470976166667
6 Sitting StandardDeviationBodyJerkXAxis -0.944901470363636
6 Standing StandardDeviationBodyJerkXAxis -0.942539174210526
6 Laying StandardDeviationBodyJerkXAxis -0.945365097894737
7 Walking StandardDeviationBodyJerkXAxis -0.290859379017544
7 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.579964614705882
7 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.351717743191489
7 Sitting StandardDeviationBodyJerkXAxis -0.93824472
7 Standing StandardDeviationBodyJerkXAxis -0.945818157735849
7 Laying StandardDeviationBodyJerkXAxis -0.939727873653846
8 Walking StandardDeviationBodyJerkXAxis -0.1908057215
8 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.0478802512585366
8 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.0461356322868421
8 Sitting StandardDeviationBodyJerkXAxis -0.96892443326087
8 Standing StandardDeviationBodyJerkXAxis -0.968055495925926
8 Laying StandardDeviationBodyJerkXAxis -0.950316470925926
9 Walking StandardDeviationBodyJerkXAxis -0.490990336346154
9 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.352033091612245
9 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.364282565714286
9 Sitting StandardDeviationBodyJerkXAxis -0.910583361
9 Standing StandardDeviationBodyJerkXAxis -0.941950576888889
9 Laying StandardDeviationBodyJerkXAxis -0.9231319366
10 Walking StandardDeviationBodyJerkXAxis -0.204392821584906
10 WalkingUpstairs StandardDeviationBodyJerkXAxis 0.171735785297872
10 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.343237004473684
10 Sitting StandardDeviationBodyJerkXAxis -0.983579646666667
10 Standing StandardDeviationBodyJerkXAxis -0.958399857954545
10 Laying StandardDeviationBodyJerkXAxis -0.953453496551724
11 Walking StandardDeviationBodyJerkXAxis -0.453663184067797
11 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.153787850538889
11 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.481127494565217
11 Sitting StandardDeviationBodyJerkXAxis -0.982137919056604
11 Standing StandardDeviationBodyJerkXAxis -0.994353086595745
11 Laying StandardDeviationBodyJerkXAxis -0.982660631754386
12 Walking StandardDeviationBodyJerkXAxis -0.4437983296
12 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.483918390576923
12 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.518923134565217
12 Sitting StandardDeviationBodyJerkXAxis -0.959040695686274
12 Standing StandardDeviationBodyJerkXAxis -0.938529853770492
12 Laying StandardDeviationBodyJerkXAxis -0.955343675666667
13 Walking StandardDeviationBodyJerkXAxis -0.318618506122807
13 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.364283258727273
13 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.24966032923617
13 Sitting StandardDeviationBodyJerkXAxis -0.97827070877551
13 Standing StandardDeviationBodyJerkXAxis -0.97142515122807
13 Laying StandardDeviationBodyJerkXAxis -0.959944126451613
14 Walking StandardDeviationBodyJerkXAxis 0.0832950551222034
14 WalkingUpstairs StandardDeviationBodyJerkXAxis 0.646233637037037
14 WalkingDownstairs StandardDeviationBodyJerkXAxis 0.0741391154937778
14 Sitting StandardDeviationBodyJerkXAxis -0.958227403148148
14 Standing StandardDeviationBodyJerkXAxis -0.944306864
14 Laying StandardDeviationBodyJerkXAxis -0.929955407058824
15 Walking StandardDeviationBodyJerkXAxis -0.365361208555556
15 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.243612269004167
15 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.360972848571429
15 Sitting StandardDeviationBodyJerkXAxis -0.973456092372881
15 Standing StandardDeviationBodyJerkXAxis -0.969442882075472
15 Laying StandardDeviationBodyJerkXAxis -0.959991907083333
16 Walking StandardDeviationBodyJerkXAxis -0.61194087745098
16 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.559600598431373
16 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.565214032765957
16 Sitting StandardDeviationBodyJerkXAxis -0.954343752463768
16 Standing StandardDeviationBodyJerkXAxis -0.978402418717949
16 Laying StandardDeviationBodyJerkXAxis -0.968135251857143
17 Walking StandardDeviationBodyJerkXAxis -0.439238787704918
17 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.481154119791667
17 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.469390428043478
17 Sitting StandardDeviationBodyJerkXAxis -0.984813098125
17 Standing StandardDeviationBodyJerkXAxis -0.983946584871795
17 Laying StandardDeviationBodyJerkXAxis -0.970627806901408
18 Walking StandardDeviationBodyJerkXAxis -0.460890661785714
18 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.443429836896552
18 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.607757979272727
18 Sitting StandardDeviationBodyJerkXAxis -0.985710087894737
18 Standing StandardDeviationBodyJerkXAxis -0.978801848493151
18 Laying StandardDeviationBodyJerkXAxis -0.983457774923077
19 Walking StandardDeviationBodyJerkXAxis -0.133010285461538
19 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.149925160355
19 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.028489571974359
19 Sitting StandardDeviationBodyJerkXAxis -0.955598610136986
19 Standing StandardDeviationBodyJerkXAxis -0.966967238082192
19 Laying StandardDeviationBodyJerkXAxis -0.959831365783133
20 Walking StandardDeviationBodyJerkXAxis 0.107704805445098
20 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.079046721372549
20 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.159961424355556
20 Sitting StandardDeviationBodyJerkXAxis -0.958015696363636
20 Standing StandardDeviationBodyJerkXAxis -0.901237499589041
20 Laying StandardDeviationBodyJerkXAxis -0.973092518088235
21 Walking StandardDeviationBodyJerkXAxis -0.419400879423077
21 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.478299637021277
21 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.388418746666667
21 Sitting StandardDeviationBodyJerkXAxis -0.974723217647059
21 Standing StandardDeviationBodyJerkXAxis -0.954080913707865
21 Laying StandardDeviationBodyJerkXAxis -0.946599855444444
22 Walking StandardDeviationBodyJerkXAxis -0.481624411086957
22 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.473882071666667
22 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.570339899444444
22 Sitting StandardDeviationBodyJerkXAxis -0.946107943548387
22 Standing StandardDeviationBodyJerkXAxis -0.962172736666667
22 Laying StandardDeviationBodyJerkXAxis -0.960711254583333
23 Walking StandardDeviationBodyJerkXAxis 0.286581518449153
23 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.301619977058824
23 WalkingDownstairs StandardDeviationBodyJerkXAxis 0.12605231802963
23 Sitting StandardDeviationBodyJerkXAxis -0.943733421029412
23 Standing StandardDeviationBodyJerkXAxis -0.945871186029412
23 Laying StandardDeviationBodyJerkXAxis -0.954997309583333
24 Walking StandardDeviationBodyJerkXAxis -0.495896271896552
24 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.586177824237288
24 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.523412701636364
24 Sitting StandardDeviationBodyJerkXAxis -0.976252427794118
24 Standing StandardDeviationBodyJerkXAxis -0.965798055507246
24 Laying StandardDeviationBodyJerkXAxis -0.95779294875
25 Walking StandardDeviationBodyJerkXAxis -0.567201282027027
25 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.349362687538462
25 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.470641125
25 Sitting StandardDeviationBodyJerkXAxis -0.979828883230769
25 Standing StandardDeviationBodyJerkXAxis -0.975960666081081
25 Laying StandardDeviationBodyJerkXAxis -0.932293334794521
26 Walking StandardDeviationBodyJerkXAxis -0.587939604576271
26 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.598236639818182
26 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.4975063388
26 Sitting StandardDeviationBodyJerkXAxis -0.969488188974359
26 Standing StandardDeviationBodyJerkXAxis -0.981740873108108
26 Laying StandardDeviationBodyJerkXAxis -0.977491843421053
27 Walking StandardDeviationBodyJerkXAxis -0.530943838421053
27 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.587869474313725
27 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.543033246590909
27 Sitting StandardDeviationBodyJerkXAxis -0.981037690285714
27 Standing StandardDeviationBodyJerkXAxis -0.98185775725
27 Laying StandardDeviationBodyJerkXAxis -0.983052318513513
28 Walking StandardDeviationBodyJerkXAxis -0.497470739444444
28 WalkingUpstairs StandardDeviationBodyJerkXAxis -0.459989315686274
28 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.293108364565217
28 Sitting StandardDeviationBodyJerkXAxis -0.953207017222222
28 Standing StandardDeviationBodyJerkXAxis -0.936101609113924
28 Laying StandardDeviationBodyJerkXAxis -0.957552988125
29 Walking StandardDeviationBodyJerkXAxis -0.0941359695075472
29 WalkingUpstairs StandardDeviationBodyJerkXAxis 0.234346783653061
29 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.354872689583333
29 Sitting StandardDeviationBodyJerkXAxis -0.987259808666667
29 Standing StandardDeviationBodyJerkXAxis -0.989643721230769
29 Laying StandardDeviationBodyJerkXAxis -0.992240785652174
30 Walking StandardDeviationBodyJerkXAxis 0.0955456046230769
30 WalkingUpstairs StandardDeviationBodyJerkXAxis 0.0449545535584615
30 WalkingDownstairs StandardDeviationBodyJerkXAxis -0.255732054951613
30 Sitting StandardDeviationBodyJerkXAxis -0.973804950806452
30 Standing StandardDeviationBodyJerkXAxis -0.939469774067797
